Date;Open;High;Low;Close;Volume;Adj Close;lnret
13/10/06;38328;39177;38328;38850;112580700;38850;0,013683933
16/10/06;38852;39261;38672;39229;110698100;39229;0,009708192
17/10/06;39226;39226;38672;38898;88848400;38898;-0,008473434
18/10/06;38898;39446;38557;38686;208399200;38686;-0,005465058
19/10/06;38595;38940;38561;38920;0;38920;0,00603048
20/10/06;38919;38958;38440;38643;71733800;38643;-0,007142611
23/10/06;38643;39227;38273;39227;101060500;39227;0,014999639
24/10/06;39227;39552;39091;39499;74334200;39499;0,00691007
25/10/06;39499;39721;39341;39563;122633500;39563;0,001618983
26/10/06;39563;39843;39365;39645;98565000;39645;0,002070499
27/10/06;39640;39746;39293;39328;115174800;39328;-0,008028103
30/10/06;39327;39340;38681;38900;94526000;38900;-0,010942483
31/10/06;38900;39263;38880;39263;166833700;39263;0,009288349
1/11/06;39279;40104;39279;39930;151358200;39930;0,016845321
3/11/06;39930;40482;39924;40435;160846800;40435;0,012567825
6/11/06;40437;41256;40437;41247;171533400;41247;0,019882636
7/11/06;41247;41402;40863;41048;129699300;41048;-0,004836269
8/11/06;41042;41345;40624;41334;142110100;41334;0,006943292
9/11/06;41334;41813;40657;40815;140119600;40815;-0,012635745
10/11/06;40815;40942;40322;40720;163280500;40720;-0,002330289
13/11/06;40724;40724;40038;40606;116856500;40606;-0,002803533
14/11/06;40607;41342;40607;41291;141768700;41291;0,01672872
16/11/06;41296;41781;41153;41162;157412900;41162;-0,003129058
17/11/06;41164;41164;40482;41029;0;41029;-0,003236367
21/11/06;41029;41570;40986;41570;118526800;41570;0,01309962
22/11/06;41579;41951;41308;41913;109892600;41913;0,008217288
23/11/06;41913;42308;41913;42070;91746800;42070;0,003738856
24/11/06;42071;42071;41468;41758;92538600;41758;-0,007443848
27/11/06;41758;41758;40722;40915;0;40915;-0,020394306
28/11/06;40915;41083;40428;41043;0;41043;0,003123554
29/11/06;41041;41988;41041;41970;146202300;41970;0,02233478
30/11/06;41971;42175;41497;41932;141201400;41932;-0,000905819
1/12/06;41930;42095;41192;41327;84178800;41327;-0,014533219
4/12/06;41329;42660;41282;42654;86575800;42654;0,031605017
5/12/06;42652;43261;42636;43157;97888000;43157;0,011723573
6/12/06;43158;43422;42831;43096;87843400;43096;-0,001414444
7/12/06;43097;43506;42758;42909;81579600;42909;-0,004348591
8/12/06;42910;43303;42818;42978;66396000;42978;0,001606763
11/12/06;42968;43432;42968;43297;99182800;43297;0,007394992
12/12/06;43297;43297;42794;43018;94209200;43018;-0,006464716
13/12/06;43026;43394;42783;43285;194334000;43285;0,006187522
14/12/06;43291;43797;43291;43755;155097100;43755;0,010799737
15/12/06;43755;44263;43447;43596;140263800;43596;-0,003640489
18/12/06;43596;44048;43400;43509;138330400;43509;-0,00199759
19/12/06;43038;43590;42891;43590;0;43590;0,001859953
20/12/06;43592;43946;43379;43502;111485500;43502;-0,002020852
21/12/06;43505;43689;43100;43385;80744600;43385;-0,002693155
22/12/06;43385;43602;43125;43356;65730800;43356;-0,000668657
26/12/06;43356;43611;43356;43603;47331000;43603;0,005680853
27/12/06;43602;44526;43602;44526;101324300;44526;0,020947333
28/12/06;44526;44675;44373;44474;113108900;44474;-0,001168539
2/01/07;44476;45388;44476;45383;75560200;45383;0,020232837
3/01/07;45379;45379;44284;44445;122372800;44445;-0,020885116
4/01/07;44442;44442;43623;44020;86577000;44020;-0,009608394
5/01/07;44019;44081;42160;42245;164055000;42245;-0,041158072
8/01/07;42249;42926;42144;42830;114007100;42830;0,013752788
9/01/07;42831;43001;41438;42007;112991900;42007;-0,019402521
10/01/07;42001;42336;41266;42336;110755900;42336;0,007801517
11/01/07;42336;43128;41940;42670;84165800;42670;0,007858309
12/01/07;42669;43188;42526;43095;96842400;43095;0,009910884
15/01/07;43095;43473;42875;42919;45027800;42919;-0,004092363
16/01/07;42916;42916;42415;42624;93088400;42624;-0,006897143
17/01/07;42626;42930;42252;42735;73003000;42735;0,002600782
18/01/07;42741;43402;42407;42478;97203200;42478;-0,006031962
19/01/07;42477;43428;42477;43428;0;43428;0,0221181
22/01/07;43431;43879;43183;43553;70802000;43553;0,002874193
23/01/07;43549;44243;43432;44177;109921200;44177;0,014225704
24/01/07;44177;44808;44041;44687;114652200;44687;0,01147834
26/01/07;44687;44687;43870;44412;102456700;44412;-0,006172928
29/01/07;44414;44435;43555;43573;95144400;43573;-0,019072011
30/01/07;43573;44065;43508;44044;110700200;44044;0,010751442
31/01/07;44046;44643;43824;44642;131510700;44642;0,013485986
1/02/07;44642;45212;44642;44815;120498200;44815;0,003867785
2/02/07;44815;45204;44597;44998;106514300;44998;0,00407514
5/02/07;44999;45286;44851;45286;79481200;45286;0,00637989
6/02/07;45287;45486;45038;45352;109404000;45352;0,001456343
7/02/07;45352;45425;44488;44588;114293700;44588;-0,016989512
8/02/07;44585;44892;44070;44892;124663400;44892;0,006794841
9/02/07;44894;45050;44180;44284;133298700;44284;-0,013636167
12/02/07;44286;44464;43850;43935;94842200;43935;-0,007912169
13/02/07;43932;45197;43932;45197;116712300;45197;0,028319444
14/02/07;45198;46106;45198;45996;232265300;45996;0,017523723
15/02/07;45996;46178;45734;45955;140012600;45955;-0,000891779
16/02/07;45955;45966;45614;45849;107391100;45849;-0,002309269
21/02/07;45849;46095;45558;46090;73069000;46090;0,005242619
22/02/07;46097;46752;46097;46452;121582000;46452;0,007823515
23/02/07;46452;46517;45813;46016;76534200;46016;-0,009430359
26/02/07;46021;46450;45885;46207;94900800;46207;0,00414214
27/02/07;46190;46190;42571;43145;189354000;43145;-0,068564766
28/02/07;43150;43923;43122;43892;176098100;43892;0,017165535
1/03/07;43886;43886;42037;43517;131228800;43517;-0,008580405
2/03/07;43518;43518;42297;42370;199570400;42370;-0,026711102
5/03/07;42370;42370;41117;41179;123682700;41179;-0,028512147
6/03/07;41192;43218;41192;43218;119195300;43218;0,048328657
7/03/07;43224;43396;42660;42667;128354000;42667;-0,012831287
8/03/07;42672;43726;42672;43466;85353800;43466;0,018553236
9/03/07;43466;44173;43466;44133;129008600;44133;0,015228779
12/03/07;44133;44406;43845;44249;116185400;44249;0,00262497
13/03/07;44249;44249;42724;42749;159221400;42749;-0,034486969
14/03/07;42749;43290;42051;43288;160333800;43288;0,012529657
15/03/07;43289;43573;42951;43278;136954300;43278;-0,000231038
16/03/07;43278;43568;42598;42730;112346700;42730;-0,012743173
19/03/07;42734;43714;42734;43713;142704400;43713;0,022744291
20/03/07;43713;44353;43679;44351;165675100;44351;0,014489716
21/03/07;44350;45631;44350;45631;201404600;45631;0,028452054
22/03/07;45631;45950;45272;45424;139703500;45424;-0,00454671
23/03/07;45425;45759;45168;45533;82313000;45533;0,002396738
26/03/07;45533;45712;44965;45645;78423800;45645;0,002456734
27/03/07;45646;45646;45143;45207;95099400;45207;-0,00964213
28/03/07;45204;45204;44315;44484;132180500;44484;-0,016122368
29/03/07;44493;45570;44493;45355;134403900;45355;0,01939085
30/03/07;45355;45805;45138;45805;124972500;45805;0,009872831
2/04/07;45805;45805;45225;45597;141629100;45597;-0,004551331
3/04/07;45601;46481;45601;46288;208963000;46288;0,015040823
4/04/07;46290;46692;46113;46554;121560000;46554;0,005730181
5/04/07;46555;46767;46418;46647;113833700;46647;0,001995687
9/04/07;46650;47239;46650;46855;124565500;46855;0,00444911
10/04/07;46855;47234;46822;47174;165433200;47174;0,006785167
11/04/07;47173;47573;46680;46939;169053700;46939;-0,004994007
12/04/07;46941;47389;46506;47347;117205600;47347;0,008654573
13/04/07;47347;47968;47267;47926;122908200;47926;0,012154695
16/04/07;47925;49022;47925;48921;155061700;48921;0,020548597
17/04/07;48923;49156;48631;48755;140107200;48755;-0,003398996
18/04/07;48760;49339;48456;48710;190930900;48710;-0,000923408
19/04/07;48705;48837;47917;48762;168338300;48762;0,001066973
20/04/07;48763;49459;48763;49408;155979900;49408;0,013161033
23/04/07;49409;49477;49097;49162;84795800;49162;-0,004991387
24/04/07;49162;49259;48602;49071;85154000;49071;-0,001852738
25/04/07;49072;49816;49072;49676;139457700;49676;0,01225369
26/04/07;49678;49856;49060;49068;130519800;49068;-0,012314828
27/04/07;49067;49232;48311;49230;97450000;49230;0,003296103
30/04/07;49222;49482;48744;48956;155714300;48956;-0,005581258
2/05/07;48955;49630;48953;49472;82439200;49472;0,010484917
3/05/07;49472;50318;49472;50218;61496600;50218;0,014966675
4/05/07;50218;50898;50218;50598;48752600;50598;0,007538522
7/05/07;50591;50618;50154;50282;30581600;50282;-0,00626489
8/05/07;50276;50369;49526;50278;58598200;50278;-7,96E+05
9/05/07;50277;51369;50149;51300;129546400;51300;0,020123146
10/05/07;51298;51298;50205;50235;183381300;50235;-0,020978757
11/05/07;50235;51083;50235;50902;146071500;50902;0,013190221
14/05/07;50910;51066;50298;50511;82391800;50511;-0,007711081
15/05/07;50511;51042;50370;50518;88112800;50518;0,000138574
16/05/07;50518;51738;50518;51738;154949100;51738;0,023862813
17/05/07;51741;51959;51374;51631;100343900;51631;-0,002070254
18/05/07;51633;52088;51499;52078;103165200;52078;0,008620327
21/05/07;52078;52691;52078;52423;128956500;52423;0,006602832
22/05/07;52424;52561;52039;52208;54601200;52208;-0,004109686
23/05/07;52210;52505;51670;51813;177385300;51813;-0,007594657
24/05/07;51813;51891;50214;50531;104114900;50531;-0,025054074
25/05/07;50541;51633;50541;51618;93920400;51618;0,02128344
28/05/07;51616;52209;51616;52120;58686200;52120;0,009678303
29/05/07;52121;52545;51271;51713;158100700;51713;-0,007839552
30/05/07;51706;52595;50607;52528;140483000;52528;0,01563716
31/05/07;52536;52877;52098;52268;125166600;52268;-0,004962032
1/06/07;52271;53423;52271;53423;148685200;53423;0,021857036
4/06/07;53423;53423;52651;53243;90055800;53243;-0,003375024
5/06/07;53245;53271;52673;53162;89869200;53162;-0,001522485
6/06/07;53162;53162;51869;52049;92944800;52049;-0,021158273
8/06/07;52045;52500;50885;52330;84325800;52330;0,005384238
11/06/07;52324;52952;52184;52777;81569800;52777;0,008505669
12/06/07;52776;52776;51643;51797;75774200;51797;-0,018743257
13/06/07;51799;53226;51799;52994;175650400;52994;0,022846467
14/06/07;53011;53798;53009;53713;97862600;53713;0,013476358
15/06/07;53723;54726;53723;54519;123495800;54519;0,014894207
18/06/07;54519;55000;54355;54730;115684800;54730;0,00386274
19/06/07;54730;54797;54450;54644;99302200;54644;-0,001572586
20/06/07;54644;55003;54029;54029;120526300;54029;-0,01131848
21/06/07;54030;54844;53911;54657;103576000;54657;0,011556355
22/06/07;54644;54644;53952;54267;94636800;54267;-0,007160987
25/06/07;54270;54605;53605;54042;84710200;54042;-0,004154785
26/06/07;54045;54413;53842;53852;68430600;53852;-0,003521979
27/06/07;53852;54164;53202;54143;86424600;54143;0,005389151
28/06/07;54154;54648;54147;54147;89190200;54147;7,39E+05
29/06/07;54150;54783;53958;54392;85396000;54392;0,004514514
2/07/07;54396;55386;54396;55371;67223800;55371;0,017838907
3/07/07;55371;55783;55259;55700;33761000;55700;0,005924156
4/07/07;55698;56000;55598;55696;23831400;55696;-7,18E+05
5/07/07;55696;55932;55345;55932;54025000;55932;0,004228336
6/07/07;55932;56444;55932;56444;39105400;56444;0,009112329
10/07/07;56444;56544;55678;55883;50772400;55883;-0,009988777
11/07/07;55882;56495;55628;56356;42577400;56356;0,008428493
12/07/07;56380;57676;56378;57613;43539800;57613;0,022059524
13/07/07;57613;57983;57327;57644;49967000;57644;0,000537928
16/07/07;57644;57666;57035;57374;51594200;57374;-0,004694926
17/07/07;57376;57799;57307;57660;0;57660;0,004972453
18/07/07;57660;57660;56903;57556;0;57556;-0,001805305
19/07/07;57556;58293;57556;58125;0;58125;0,009837477
20/07/07;58125;58125;57103;57443;36497000;57443;-0,011802712
23/07/07;57443;58070;57443;58037;40731200;58037;0,010287586
24/07/07;58036;58057;55165;55795;61823000;55795;-0,039396479
25/07/07;55797;56409;54520;56001;79978200;56001;0,003685288
26/07/07;55998;55998;52627;53893;80241800;53893;-0,038368948
27/07/07;53893;54407;52922;52922;64166800;52922;-0,018181468
30/07/07;52925;54790;52925;54573;46189400;54573;0,030720124
31/07/07;54602;55662;54169;54183;60286200;54183;-0,007172049
1/08/07;54170;54234;53036;54234;60579400;54234;0,000940812
2/08/07;54245;54959;54202;54691;46542600;54691;0,008391144
3/08/07;54697;54725;52575;52846;83125000;52846;-0,034317139
6/08/07;52846;53207;51317;53091;81613200;53091;0,004625399
7/08/07;53092;54113;52746;53802;37271000;53802;0,013303219
8/08/07;53804;55616;53804;55241;64404600;55241;0,02639479
9/08/07;55213;55213;53324;53431;50735200;53431;-0,033314329
10/08/07;53431;53431;51682;52638;58812200;52638;-0,014952809
13/08/07;52647;53670;52202;52434;48389000;52434;-0,003883057
14/08/07;52434;52945;50912;50912;49403000;50912;-0,029456584
15/08/07;50912;51286;49106;49285;108086200;49285;-0,032478877
16/08/07;49281;49281;44938;48016;94943000;48016;-0,026085486
17/08/07;48026;49588;46877;48559;69136800;48559;0,011245265
20/08/07;48561;49574;48561;49206;40150000;49206;0,013236014
21/08/07;49208;50064;48739;49815;25605200;49815;0,012300576
22/08/07;49815;51749;49815;51745;26165200;51745;0,038011666
23/08/07;51745;52351;51082;51848;18680600;51848;0,001988552
24/08/07;51845;52998;51390;52998;48704200;52998;0,021937816
27/08/07;52995;53396;52502;53078;23481800;53078;0,001508353
28/08/07;53072;53072;51390;51645;20718200;51645;-0,027369144
29/08/07;51648;52810;51647;52735;20048400;52735;0,020885986
30/08/07;52728;53645;52223;52858;28670400;52858;0,002329701
31/08/07;52874;54715;52874;54637;46496600;54637;0,033102236
3/09/07;54641;54998;54519;54833;5239000;54833;0,003580894
4/09/07;54834;55566;54588;55250;9577600;55250;0,007576138
5/09/07;55243;55243;54156;54408;2828400;54408;-0,015357139
6/09/07;54413;55094;54413;54569;5897800;54569;0,002954754
10/09/07;54554;54554;52321;52653;4085000;52653;-0,035742739
11/09/07;52660;53954;52660;53921;4894200;53921;0,023796795
12/09/07;53922;54622;53718;53883;5599000;53883;-0,000704983
13/09/07;53883;55087;53883;54908;3627600;54908;0,018844028
14/09/07;54909;55465;54378;54671;5843200;54671;-0,004325653
17/09/07;54671;54733;53691;54341;4175800;54341;-0,006054398
18/09/07;54351;56844;54351;56666;7547200;56666;0,041895377
19/09/07;56675;58079;56675;57264;7791400;57264;0,01049777
20/09/07;57263;57609;56607;56906;4655000;56906;-0,00627137
21/09/07;56919;57899;56919;57799;7360400;57799;0,015570691
24/09/07;57799;58719;57799;58719;5824600;58719;0,01579188
25/09/07;58717;58862;57969;58858;3464800;58858;0,002364409
26/09/07;58859;59825;58859;59715;6099200;59715;0,014455482
27/09/07;59713;61052;59713;61052;6392800;61052;0,022142715
28/09/07;61054;61054;60086;60465;5429200;60465;-0,009661275
1/10/07;60465;62355;60465;62340;15394000;62340;0,030538589
2/10/07;62341;62356;61241;62017;6097200;62017;-0,005194733
3/10/07;62021;62021;60094;60099;6852200;60099;-0,031415339
4/10/07;60102;61080;59536;60407;8710600;60407;0,00511179
5/10/07;60408;62704;60408;62319;9083000;62319;0,031161363
8/10/07;62319;62725;61841;62661;4076200;62661;0,005472889
9/10/07;62661;63658;62661;63549;7505800;63549;0,014072017
10/10/07;63550;63565;62894;63197;4719800;63197;-0,00555443
11/10/07;63197;64169;61487;62456;5273600;62456;-0,011794523
15/10/07;62456;63841;62412;62969;4598800;62969;0,008180233
16/10/07;62965;62965;61565;61718;4902600;61718;-0,020066919
17/10/07;61720;63194;61460;63194;7642000;63194;0,023633737
18/10/07;63192;63322;61943;63261;4539800;63261;0,001059666
19/10/07;63270;63349;60883;60894;5454000;60894;-0,038134378
22/10/07;60884;61379;59473;61215;4185400;61215;0,00525761
23/10/07;61214;62773;61214;62697;7591000;62697;0,023921342
24/10/07;62693;62816;61448;62625;7745200;62625;-0,00114904
25/10/07;62628;63206;61968;62341;6487200;62341;-0,004545244
26/10/07;62346;64320;62346;64276;6239600;64276;0,030566996
29/10/07;64275;65670;64275;65044;7741000;65044;0,011877653
30/10/07;65044;65147;64264;64383;7817400;64383;-0,010214341
31/10/07;64385;65949;64385;65318;4318400;65318;0,014418026
1/11/07;65317;65317;63774;64050;6187200;64050;-0,019603621
5/11/07;64049;64049;62720;62960;9279400;62960;-0,017164424
6/11/07;62967;64524;62967;64503;4556000;64503;0,02421213
7/11/07;64503;64603;63223;63501;112200;63501;-0,015656081
8/11/07;63503;65283;63140;63562;7195800;63562;0,000960154
9/11/07;63571;65281;62279;64321;6871000;64321;0,011870365
12/11/07;64321;64321;61452;61527;5393400;61527;-0,044410069
13/11/07;61526;62933;61034;62927;5980600;62927;0,022499222
14/11/07;62919;64896;62919;64631;10894400;64631;0,026718847
16/11/07;64634;64802;63627;64609;4450600;64609;-0,000340452
19/11/07;64609;64609;62321;62336;3819200;62336;-0,035814612
21/11/07;62335;62335;59847;60582;6540600;60582;-0,028541289
22/11/07;60582;61102;60124;60653;2223600;60653;0,001171279
23/11/07;60662;61334;60662;60971;8923600;60971;0,005229243
26/11/07;60973;61560;59067;59069;6195600;59069;-0,031692089
27/11/07;59067;59971;58096;59432;6147400;59432;0,00612655
28/11/07;59432;61858;59432;61715;6116600;61715;0,037694211
29/11/07;61720;63190;61465;62156;5978200;62156;0,007120341
30/11/07;62157;63701;62157;63006;4849000;63006;0,013582606
3/12/07;63018;63682;62729;63200;0;63200;0,003074341
4/12/07;63203;63722;62373;63482;0;63482;0,0044521
5/12/07;63483;65204;63483;64928;0;64928;0,022522562
6/12/07;64929;65791;64692;65791;3108800;65791;0,013204087
7/12/07;65789;66529;65278;65639;2289000;65639;-0,002313019
10/12/07;65642;65874;65228;65446;3680000;65446;-0,002944656
11/12/07;65448;66451;64127;64512;4639800;64512;-0,014374122
12/12/07;64512;66171;64502;64742;0;64742;0,003558888
13/12/07;64735;64735;62466;62861;2936800;62861;-0,029484201
14/12/07;62868;63455;62445;62445;3054000;62445;-0,00663977
17/12/07;62445;62445;59820;59828;2242400;59828;-0,042812391
18/12/07;59832;61421;59414;61096;3616600;61096;0,020972619
19/12/07;61108;61734;60915;61722;0;61722;0,010194034
20/12/07;61724;62467;61416;61716;4797200;61716;-9,72E+05
21/12/07;61725;63398;61725;63098;2453000;63098;0,022145857
26/12/07;63101;64304;63101;64288;1820200;64288;0,018683915
27/12/07;64287;64584;63590;63774;2043800;63774;-0,008027405
28/12/07;63776;64124;63598;63886;2588600;63886;0,001754661
2/01/08;63885;63906;62659;62815;2980200;62815;-0,016906347
3/01/08;62814;63129;62556;62892;1895800;62892;0,001225071
4/01/08;62898;63436;60574;61037;2613800;61037;-0,029938732
7/01/08;61054;61505;60092;60772;2223400;60772;-0,004351081
8/01/08;60771;62650;60771;62081;3314000;62081;0,021310827
9/01/08;62078;62674;61487;62674;3480400;62674;0,009506705
10/01/08;62677;63615;62594;63515;3227000;63515;0,01332941
11/01/08;63514;63514;61942;61942;2920600;61942;-0,025077635
14/01/08;61950;62536;61643;62188;2829000;62188;0,003963592
15/01/08;62180;62180;59897;59907;4080800;59907;-0,037368695
16/01/08;59906;59906;58077;58777;3455400;58777;-0,019042738
17/01/08;58773;59643;56734;57037;3594000;57037;-0,030050442
18/01/08;57039;58291;56241;57506;5810600;57506;0,00818911
21/01/08;57503;57503;53487;53709;3566400;53709;-0,068308705
22/01/08;53705;56541;53610;56097;3650200;56097;0,04350175
23/01/08;56098;56098;53011;54235;3719400;54235;-0,033755879
24/01/08;54242;57675;54242;57463;3801800;57463;0,057814806
28/01/08;57457;58721;56360;58594;3928600;58594;0,01949104
29/01/08;58597;59715;58597;59530;3441800;59530;0,015848085
30/01/08;59522;60289;58752;60289;4314400;60289;0,012669279
31/01/08;60288;60288;57886;59490;6158800;59490;-0,013341435
1/02/08;59491;61187;59491;61080;3601800;61080;0,026376249
6/02/08;61076;61076;58742;58969;0;58969;-0,035172598
7/02/08;58965;59581;58030;58965;3993400;58965;-6,78E+05
8/02/08;58967;59520;58843;59076;2023200;59076;0,001880703
11/02/08;59081;60805;59081;60643;2569600;60643;0,026179462
12/02/08;60645;62828;60645;61805;13473600;61805;0,018980055
13/02/08;61802;63002;61802;62591;4423000;62591;0,01263723
14/02/08;62595;63224;61737;61819;2359200;61819;-0,012410737
15/02/08;61803;61803;60717;61272;2353000;61272;-0,008887792
19/02/08;62801;63590;62180;62297;2089200;62297;0,016590302
20/02/08;62292;63780;61634;63747;2756400;63747;0,023008854
21/02/08;63748;64631;63620;63792;2422600;63792;0,000705667
22/02/08;63780;64609;63360;64609;2075800;64609;0,012725929
25/02/08;64605;65013;64060;65001;2370400;65001;0,006048934
26/02/08;64994;65399;63983;65183;3564000;65183;0,002796044
27/02/08;65178;65968;64647;65495;4842600;65495;0,004775105
28/02/08;65495;66005;65248;65555;3693000;65555;0,000915681
29/02/08;65553;65553;63482;63489;2817000;63489;-0,032022822
3/03/08;63496;64644;63159;64490;2267000;64490;0,01564351
4/03/08;64486;64530;62745;63656;2141800;63656;-0,013016587
5/03/08;63653;65045;63653;64629;2322800;64629;0,01516964
6/03/08;64631;64676;62975;62975;2246000;62975;-0,025925404
7/03/08;62973;62973;61382;61868;2489000;61868;-0,017734739
10/03/08;61869;61923;59996;59999;1901000;59999;-0,030675188
11/03/08;60006;62368;60006;62368;3223600;62368;0,038724428
12/03/08;62378;63036;62022;62177;2316400;62177;-0,003067167
13/03/08;62175;62413;60168;62280;3854200;62280;0,001655191
14/03/08;62280;63028;60710;61991;2813200;61991;-0,004651134
17/03/08;61987;61987;59342;60012;2131800;60012;-0,032444671
18/03/08;60040;61933;60040;61933;3084800;61933;0,031508613
19/03/08;61936;62372;58805;58827;2229400;58827;-0,051452222
20/03/08;58818;59170;57824;58987;2717800;58987;0,002716147
24/03/08;58994;61083;58994;59813;2289000;59813;0,013905948
25/03/08;59820;61616;59820;61234;2523800;61234;0,023479562
26/03/08;61234;61849;60759;61415;2351000;61415;0,002951514
27/03/08;61418;62200;60679;60762;1639200;60762;-0,010689511
28/03/08;60762;61062;60192;60452;1673400;60452;-0,005114932
31/03/08;60449;60982;59917;60968;2168400;60968;0,008499475
1/04/08;60965;62788;60965;62775;1205600;62775;0,029207769
2/04/08;62775;63816;62775;63364;1076800;63364;0,009338972
3/04/08;63367;64731;62793;64175;1039400;64175;0,01271785
4/04/08;64177;64630;63906;64446;812800;64446;0,004213937
7/04/08;64447;65409;63919;64176;909400;64176;-0,004198355
8/04/08;64180;64833;63453;64540;878000;64540;0,005655878
9/04/08;64540;64621;63167;63477;863400;63477;-0,016607551
10/04/08;63475;63646;62712;63527;909400;63527;0,000787377
11/04/08;63526;63526;62459;62585;696800;62585;-0,01493938
14/04/08;62592;62733;61467;62153;926600;62153;-0,006926546
15/04/08;62151;62825;62151;62618;841600;62618;0,00745369
16/04/08;62625;64314;62625;64152;1237800;64152;0,024202491
17/04/08;64150;64945;63599;64552;908400;64552;0,006215833
18/04/08;64554;65384;64554;64923;856800;64923;0,005730852
21/04/08;64554;65384;64554;64923;0;64923;0
22/04/08;64922;65689;64922;65413;965800;65413;0,007519063
23/04/08;65413;65689;64914;64948;862800;64948;-0,007134066
24/04/08;64946;65086;64223;64576;971600;64576;-0,005744125
25/04/08;64576;65253;64172;65187;1111000;65187;0,009417238
28/04/08;65191;66025;65191;65678;1183000;65678;0,007503951
29/04/08;65678;65678;63706;63826;1113600;63826;-0,028603383
30/04/08;63826;68038;63826;67868;2112800;67868;0,061404011
2/05/08;67869;70973;67865;69366;1981800;69366;0,021832192
5/05/08;69366;70435;69366;70175;1347400;70175;0,011595288
6/05/08;70175;70215;69561;70195;1518000;70195;0,000284961
7/05/08;70201;70545;68599;69018;1342600;69018;-0,016909743
8/05/08;69021;69877;69014;69722;975000;69722;0,010148566
9/05/08;69722;69722;68764;69646;841200;69646;-0,001090638
12/05/08;69646;70420;69068;70416;966600;70416;0,010995241
13/05/08;70422;71084;70108;70503;1207600;70503;0,001234752
14/05/08;70495;70966;70027;70027;1200000;70027;-0,00677438
15/05/08;70031;71492;70031;71492;1144400;71492;0,020704673
16/05/08;71496;72767;71496;72767;1348800;72767;0,017677
19/05/08;72767;73794;72458;73439;1494600;73439;0,009192574
20/05/08;73445;73522;72146;73517;1256200;73517;0,001061542
21/05/08;73508;73780;72150;72295;1465000;72295;-0,016761702
23/05/08;72295;72295;70774;71452;1094000;71452;-0,011729075
26/05/08;71452;71988;71423;71629;503200;71629;0,002474124
27/05/08;71629;71659;70335;70992;1409600;70992;-0,008932825
28/05/08;70995;73180;70734;73153;1455000;73153;0,029985944
29/05/08;73154;73920;71695;71798;1542600;71798;-0,018696518
30/05/08;71798;72862;71766;72593;1770400;72593;0,011011878
2/06/08;72593;72593;71352;71897;1171000;71897;-0,009633959
3/06/08;71897;72019;69602;70012;1301200;70012;-0,026567883
4/06/08;70012;70012;68465;68673;1438400;68673;-0,019310547
5/06/08;68674;71235;68674;71235;1219200;71235;0,036628162
6/06/08;71208;71211;69515;69786;1199800;69786;-0,020550854
9/06/08;69786;69990;68534;69281;1035000;69281;-0,007262718
10/06/08;69275;69275;67067;67775;1256000;67775;-0,021977303
11/06/08;67775;68061;66715;66795;1254200;66795;-0,014565168
12/06/08;66798;67958;66798;67322;1142800;67322;0,00785885
13/06/08;67326;67885;66907;67204;917400;67204;-0,001754308
16/06/08;67206;67618;66430;67285;1043400;67285;0,00120456
17/06/08;67284;69029;67284;68438;1200200;68438;0,016990897
18/06/08;68431;68431;66917;67090;1361400;67090;-0,019893224
19/06/08;67090;67339;66182;66590;1172000;66590;-0,007480585
20/06/08;66584;66611;64602;64614;1141400;64614;-0,030123311
23/06/08;64622;65401;64440;64640;858600;64640;0,000402309
24/06/08;64636;65084;63713;64168;1128800;64168;-0,00732877
25/06/08;64173;66308;64173;65853;1351400;65853;0,025920341
26/06/08;65804;65804;63689;63947;1265000;63947;-0,02937037
27/06/08;63951;64624;63881;64321;1100000;64321;0,005831557
30/06/08;64326;65353;64326;65018;970400;65018;0,010777983
1/07/08;65018;65018;62911;63396;1261800;63396;-0,025263387
2/07/08;63397;63945;61028;61106;1309000;61106;-0,036790707
3/07/08;61094;61601;59243;59273;1207600;59273;-0,030456171
4/07/08;59266;59779;58786;59365;642000;59365;0,001550937
7/07/08;59372;60795;58731;59088;1078400;59088;-0,004676969
8/07/08;59081;59536;57945;59536;1235600;59536;0,007553313
10/07/08;59528;60589;58338;60253;1487000;60253;0,011971192
11/07/08;60256;61053;59603;60148;1051000;60148;-0,001744172
14/07/08;60156;61306;60156;60721;970400;60721;0,00948141
15/07/08;60715;61679;58790;61015;1473400;61015;0,004830134
16/07/08;61018;62183;60863;62056;1575600;62056;0,016917468
17/07/08;62063;62606;59985;60109;1893000;60109;-0,031877622
18/07/08;60106;61299;59479;59988;1230600;59988;-0,002015039
21/07/08;60002;61275;60002;60772;1230600;60772;0,012984614
22/07/08;60772;60780;59231;59647;1203800;59647;-0,018685303
23/07/08;59646;60242;59313;59421;1422000;59421;-0,003796155
24/07/08;59425;59641;57334;57434;1776800;57434;-0,034011237
25/07/08;57420;57711;56418;57199;1183400;57199;-0,004100047
28/07/08;57207;58176;56839;56869;887600;56869;-0,005786039
29/07/08;56869;58043;56869;58043;1118200;58043;0,020433738
30/07/08;58069;59998;58069;59998;1527800;59998;0,033127113
31/07/08;59998;60023;59225;59505;1277200;59505;-0,008250886
1/08/08;59505;59505;57492;57630;999400;57630;-0,032017077
4/08/08;57619;57641;55367;55609;1148000;55609;-0,035698207
5/08/08;55609;56974;55609;56471;1402400;56471;0,015382173
6/08/08;56473;57813;56473;57542;1266800;57542;0,018787884
7/08/08;57546;57942;56960;57018;1116400;57018;-0,009148108
8/08/08;57018;57146;56152;56584;1054200;56584;-0,007640748
